atleta_id,nome,clube,clube_id,posicao,posicao_id,status,pontos_num,preco_num,variacao_num,media_num,jogos_num,G,A,FT,FD,FF,FS,PP,I,DP,CV,CA,GC,SG,DE,DS,GS,FC,PC
132274,Ignacio Sosa,RBB,280,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98909,Cuello,CAM,282,Atacante,5,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68920,Dudu,CAM,282,Atacante,5,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100084,Igor Gomes,CAM,282,Meia,4,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88312,Junior Alonso,CAM,282,Zagueiro,3,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87999,Gustavo Scarpa,CAM,282,Meia,4,Dúvida,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106593,Villalba,CRU,283,Zagueiro,3,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72460,Bernard,CAM,282,Meia,4,Dúvida,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103767,Gabriel Menino,SAN,277,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42135,Willian,GRE,284,Meia,4,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91607,Rony,CAM,282,Atacante,5,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92087,Lyanco,CAM,282,Zagueiro,3,Nulo,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118774,Alexsander,CAM,282,Meia,4,Provável,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110760,Biel,CAM,282,Atacante,5,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115674,Gabriel Delfim,CAM,282,Goleiro,1,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70800,Jorge Sampaoli,CAM,282,Técnico,6,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105068,Reinier,CAM,282,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124481,Mateo Ponte,BOT,263,Lateral,2,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107554,Natanael,CAM,282,Lateral,2,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122990,Patrick,CAM,282,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40990,Dorival Júnior,COR,264,Técnico,6,Provável,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77485,Carrillo,COR,264,Meia,4,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95556,Raniele,COR,264,Meia,4,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124661,Iván Román,CAM,282,Zagueiro,3,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78248,Gustavo Henrique,COR,264,Zagueiro,3,Nulo,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123359,Cadu,CAM,282,Atacante,5,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85048,Memphis Depay,COR,264,Atacante,5,Provável,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78435,Vitinho,COR,264,Atacante,5,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98225,Pedro Raul,COR,264,Atacante,5,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96342,Charles,COR,264,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98720,Angileri,COR,264,Lateral,2,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107908,Hugo,COR,264,Lateral,2,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92440,André Ramalho,COR,264,Zagueiro,3,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102340,Cacá,COR,264,Zagueiro,3,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101574,Hugo Souza,COR,264,Goleiro,1,Provável,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97642,Félix Torres,COR,264,Zagueiro,3,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117910,Breno Bidon,COR,264,Meia,4,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110311,José Martínez,COR,264,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125488,João Pedro,COR,264,Zagueiro,3,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121824,Kayke,COR,264,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107179,Matheus Donelli,COR,264,Goleiro,1,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145744,André,COR,264,Meia,4,Provável,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117632,Garro,COR,264,Meia,4,Provável,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105531,Matheus Bidu,COR,264,Lateral,2,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127242,Bahia,COR,264,Meia,4,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122396,Ryan,COR,264,Meia,4,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89275,William,CRU,283,Lateral,2,Provável,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84558,Lucas Romero,CRU,283,Meia,4,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131753,Felipe Longo,COR,264,Goleiro,1,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88479,Walace,CRU,283,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45125,Tite,CRU,283,Técnico,6,Provável,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133543,Gui Negão,COR,264,Atacante,5,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96610,Matheus Pereira,CRU,283,Meia,4,Provável,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42500,Fagner,CRU,283,Lateral,2,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79701,Lucas Silva,CRU,283,Meia,4,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141995,Dieguinho,COR,264,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111690,Matheus Cunha,CRU,283,Goleiro,1,Contundido,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93478,Wanderson,CRU,283,Atacante,5,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100742,Matheus Henrique,CRU,283,Meia,4,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124912,Jonathan Jesus,CRU,283,Zagueiro,3,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87887,Balbuena,GRE,284,Zagueiro,3,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113158,Marquinhos,CRU,283,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105047,João Marcelo,CRU,283,Zagueiro,3,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132264,Arroyo,CRU,283,Atacante,5,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139345,Kauã Prates,CRU,283,Lateral,2,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131967,Villarreal,CRU,283,Atacante,5,Contundido,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146807,Rayan Lelis,CRU,283,Atacante,5,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143600,Kauã Moraes,CRU,283,Lateral,2,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143350,Murilo Rhikman,CRU,283,Meia,4,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69783,Danilo,FLA,262,Zagueiro,3,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84816,Varela,FLA,262,Lateral,2,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137542,Kaique Kenji,CRU,283,Atacante,5,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111757,Ryan Guilherme,CRU,283,Meia,4,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83528,Léo Pereira,FLA,262,Zagueiro,3,Provável,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137543,Tevis,CRU,283,Atacante,5,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122660,Japa,CRU,283,Meia,4,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117404,Otávio,CRU,283,Goleiro,1,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86757,Everton,FLA,262,Atacante,5,Nulo,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92854,Borré,INT,285,Atacante,5,Provável,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80061,Saúl,FLA,262,Meia,4,Contundido,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90285,Bruno Henrique,FLA,262,Atacante,5,Nulo,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82627,Luiz Araújo,FLA,262,Atacante,5,Nulo,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98873,Samuel Lino,FLA,262,Atacante,5,Nulo,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84735,Jorginho,FLA,262,Meia,4,Provável,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91473,Erick Pulgar,FLA,262,Meia,4,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96870,Emerson Royal,FLA,262,Lateral,2,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87863,Arrascaeta,FLA,262,Meia,4,Provável,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99392,Michael,FLA,262,Atacante,5,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97867,Léo Ortiz,FLA,262,Zagueiro,3,Provável,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99228,De la Cruz,FLA,262,Meia,4,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88393,Ayrton Lucas,FLA,262,Lateral,2,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96652,Allan,FLA,262,Meia,4,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109096,Plata,FLA,262,Atacante,5,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115914,Evertton Araújo,FLA,262,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130189,Léo Nannetti,FLA,262,Goleiro,1,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139076,Filipe Luís,FLA,262,Técnico,6,Provável,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118090,Iago,FLA,262,Zagueiro,3,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122320,Daniel Sales,FLA,262,Lateral,2,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122318,Dyogo Alves,FLA,262,Goleiro,1,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140303,Da Mata,FLA,262,Zagueiro,3,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145705,Douglas Telles,FLA,262,Atacante,5,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122573,Wallace Yan,FLA,262,Atacante,5,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62977,Ganso,FLU,266,Meia,4,Contundido,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143295,Joshua,FLA,262,Meia,4,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140492,João Victor,FLA,262,Zagueiro,3,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130382,Guilherme Gomes,FLA,262,Meia,4,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78445,Renê,FLU,266,Lateral,2,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73384,Samuel Xavier,FLU,266,Lateral,2,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78117,Everaldo,FLU,266,Atacante,5,Dúvida,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82463,Otávio,FLU,266,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87258,Soteldo,FLU,266,Atacante,5,Contundido,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86485,Keno,FLU,266,Atacante,5,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79631,Cano,FLU,266,Atacante,5,Contundido,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101319,Guga,FLU,266,Lateral,2,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89493,Igor Rabello,FLU,266,Zagueiro,3,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78855,Thiago Santos,CFC,294,Zagueiro,3,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88037,Luís Castro,GRE,284,Técnico,6,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87228,Guilherme Arana,FLU,266,Lateral,2,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100987,Nonato,FLU,266,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113034,Freytes,FLU,266,Zagueiro,3,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101478,Marcelo Pitaluga,FLU,266,Goleiro,1,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96340,Lima,FLU,266,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103523,Ignácio,FLU,266,Zagueiro,3,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103672,Gabriel Fuentes,FLU,266,Lateral,2,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102928,Canobbio,FLU,266,Atacante,5,Provável,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110759,John Kennedy,FLU,266,Atacante,5,Dúvida,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99366,Luis Zubeldía,FLU,266,Técnico,6,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115915,Lelê,FLU,266,Atacante,5,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105807,Luan Freitas,FLU,266,Zagueiro,3,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108474,Santi Moreno,FLU,266,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123788,Lezcano,FLU,266,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116447,Hércules,FLU,266,Meia,4,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140484,Riquelme Felipe,FLU,266,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104075,Sabino,SAO,276,Zagueiro,3,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63013,Marcos Rocha,GRE,284,Lateral,2,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127932,Julio Fidélis,FLU,266,Lateral,2,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132071,Serna,FLU,266,Atacante,5,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130650,Bernal,FLU,266,Meia,4,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114405,Sinisterra,CRU,283,Atacante,5,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87342,Kannemann,GRE,284,Zagueiro,3,Dúvida,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63289,Edenílson,GRE,284,Meia,4,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72018,Tiago Volpi,GRE,284,Goleiro,1,Nulo,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102137,Vitor Eudes,FLU,266,Goleiro,1,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89846,Cristaldo,GRE,284,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89883,Dodi,GRE,284,Meia,4,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71709,Cuéllar,GRE,284,Meia,4,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91706,Marlon,GRE,284,Lateral,2,Contundido,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89273,João Pedro,GRE,284,Lateral,2,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90532,Arthur Melo,GRE,284,Meia,4,Provável,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102318,Caio Paulista,GRE,284,Lateral,2,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100846,Lucas Esteves,GRE,284,Lateral,2,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91908,Pavón,GRE,284,Atacante,5,Contundido,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92237,Rodrigo Ely,GRE,284,Zagueiro,3,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111309,Gustavo Martins,GRE,284,Zagueiro,3,Dúvida,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97145,Villasanti,GRE,284,Meia,4,Nulo,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105563,Carlos Vinícius,GRE,284,Atacante,5,Provável,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112616,Gabriel Grando,GRE,284,Goleiro,1,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109966,Monsalve,GRE,284,Meia,4,Contundido,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108548,Aravena,GRE,284,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70944,Bruno Henrique,INT,285,Meia,4,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121792,André,GRE,284,Atacante,5,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104994,Wagner Leonardo,GRE,284,Zagueiro,3,Nulo,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118238,Ronald,GRE,284,Meia,4,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130889,Riquelme,GRE,284,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116067,Thiago Beltrame,GRE,284,Goleiro,1,Nulo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125467,Viery,GRE,284,Zagueiro,3,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142004,Amuzu,GRE,284,Atacante,5,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92981,Ronaldo,INT,285,Meia,4,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72951,Mercado,INT,285,Zagueiro,3,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92182,Juninho,INT,285,Zagueiro,3,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88136,Ivan,INT,285,Goleiro,1,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83251,Alan Benítez,INT,285,Lateral,2,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110510,Aguirre,INT,285,Lateral,2,Provável,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107989,Carbonero,INT,285,Atacante,5,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89637,Thiago Maia,INT,285,Meia,4,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107174,Bruno Tabata,INT,285,Meia,4,Nulo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86711,Richard,INT,285,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111466,Victor Gabriel,INT,285,Zagueiro,3,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115479,Paulo Pezzolano,INT,285,Técnico,6,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123744,Alan Rodríguez,INT,285,Meia,4,Contundido,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101960,Vitinho,INT,285,Atacante,5,Provável,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106202,Bruno Gomes,INT,285,Meia,4,Provável,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111683,Anthoni,INT,285,Goleiro,1,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124271,Gustavo Prado,INT,285,Meia,4,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93790,Marlon Freitas,PAL,275,Meia,4,Provável,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137618,Clayton Sampaio,INT,285,Zagueiro,3,Nulo,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68872,Marcelo Lomba,PAL,275,Goleiro,1,Nulo,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71684,Gustavo Gómez,PAL,275,Zagueiro,3,Provável,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70592,Felipe Anderson,PAL,275,Meia,4,Nulo,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
